customer_id,product_id,interaction_type,interaction_date
C4251,P8443,purchased,2024-05-05
C7193,P8633,clicked,2024-04-20
C4802,P8839,purchased,2024-07-27
C6652,P2254,clicked,2024-04-12
C5256,P1758,clicked,2024-07-19
C2389,P3393,purchased,2024-03-05
C7348,P8263,purchased,2024-03-21
C4935,P5752,clicked,2024-12-17
C6862,P4061,clicked,2024-01-25
C3497,P6280,viewed,2024-11-28
C1827,P4519,viewed,2024-12-14
C8661,P5800,clicked,2024-03-14
C7318,P9143,viewed,2024-05-18
C4935,P6667,clicked,2024-08-22
C8901,P9684,viewed,2024-02-25
C9694,P4667,viewed,2024-08-07
C4935,P9587,viewed,2024-07-19
C3555,P9459,purchased,2024-02-29
C5772,P6038,clicked,2024-10-26
C3946,P2670,purchased,2024-04-19
C5955,P9723,purchased,2024-03-16
C5568,P2655,purchased,2024-12-02
C3816,P2360,purchased,2024-03-22
C8433,P1821,viewed,2024-10-11
C7186,P9120,viewed,2024-10-08
C3583,P2142,viewed,2024-05-30
C9304,P1243,purchased,2024-10-21
C3896,P8239,clicked,2024-06-08
C1627,P9262,purchased,2024-10-21
C9339,P5170,purchased,2024-11-03
C3565,P1229,viewed,2024-03-11
C9615,P9747,purchased,2024-02-12
C1273,P8986,clicked,2024-07-30
C5961,P2236,clicked,2024-03-08
C6105,P9443,purchased,2024-08-06
C8642,P4685,purchased,2024-04-14
C1527,P5154,purchased,2024-08-01
C5297,P1819,viewed,2024-07-19
C3946,P2404,viewed,2024-02-10
C7647,P1382,clicked,2024-02-04
C6946,P5605,clicked,2024-11-19
C2344,P4128,viewed,2024-11-17
C3501,P6514,viewed,2024-09-27
C7348,P5714,viewed,2024-04-10
C5310,P7941,clicked,2024-12-13
C1527,P3874,clicked,2024-06-20
C3325,P8415,clicked,2024-02-16
C2389,P5805,purchased,2024-10-12
C4799,P8677,clicked,2024-01-30
C1140,P4024,purchased,2024-04-16
C7435,P7132,clicked,2024-10-10
C5955,P6373,purchased,2024-10-09
C3816,P6514,purchased,2024-06-03
C3365,P9510,purchased,2024-08-18
C5772,P7767,viewed,2024-04-03
C2344,P4334,purchased,2024-01-02
C3793,P3974,purchased,2024-09-04
C5458,P7868,purchased,2024-09-09
C6946,P4872,viewed,2024-03-09
C3555,P9863,viewed,2024-04-10
C8642,P2030,viewed,2024-07-12
C9615,P1125,clicked,2024-12-13
C9131,P4922,viewed,2024-04-25
C5118,P5347,clicked,2024-04-08
C1627,P3757,viewed,2024-09-07
C5607,P4242,clicked,2024-09-13
C3746,P1960,clicked,2024-01-01
C2447,P4512,purchased,2024-01-16
C5715,P4818,viewed,2024-04-07
C8274,P8151,viewed,2024-08-07
C3501,P3176,clicked,2024-02-19
C3746,P4023,purchased,2024-02-08
C6310,P4023,purchased,2024-06-10
C9792,P8986,clicked,2024-08-19
C9131,P3831,viewed,2024-07-08
C3365,P7748,viewed,2024-12-21
C3746,P8986,purchased,2024-09-09
C5772,P5698,clicked,2024-10-09
C4506,P3824,viewed,2024-04-04
C3746,P9729,purchased,2024-01-17
C2344,P7483,clicked,2024-01-16
C4802,P3152,viewed,2024-12-03
C3896,P1751,purchased,2024-11-25
C6463,P3685,viewed,2024-08-01
C5227,P4848,clicked,2024-02-25
C7048,P4061,clicked,2024-07-31
C8847,P6989,clicked,2024-03-18
C6310,P8374,purchased,2024-09-01
C8661,P7740,clicked,2024-01-31
C2886,P1243,purchased,2024-01-23
C3565,P2351,clicked,2024-01-07
C9412,P8633,purchased,2024-06-07
C7647,P7132,clicked,2024-09-14
C9653,P4281,purchased,2024-07-12
C4616,P8053,clicked,2024-02-14
C9131,P1692,viewed,2024-01-28
C3501,P3915,viewed,2024-11-15
C5118,P5065,viewed,2024-05-04
C3565,P2360,viewed,2024-08-14
C6310,P4279,clicked,2024-10-20
C5297,P1889,clicked,2024-12-17
C5118,P4024,clicked,2024-08-03
C1304,P6514,purchased,2024-08-29
C6606,P5154,purchased,2024-06-27
C9339,P6553,purchased,2024-06-28
C1273,P7585,viewed,2024-04-08
C6461,P7908,purchased,2024-04-22
C7647,P5373,clicked,2024-11-12
C4940,P3620,purchased,2024-04-04
C5772,P3701,purchased,2024-02-24
C9412,P4848,clicked,2024-08-22
C9535,P4685,viewed,2024-12-21
C3746,P5605,clicked,2024-02-18
C9694,P2704,clicked,2024-11-04
C5772,P3679,viewed,2024-01-12
C5256,P4418,purchased,2024-10-13
C3565,P3800,clicked,2024-03-23
C3893,P3176,viewed,2024-07-23
C8310,P5589,clicked,2024-09-14
C6862,P9940,clicked,2024-10-14
C1304,P7332,viewed,2024-07-30
C9792,P8441,clicked,2024-03-02
C3893,P8739,clicked,2024-01-30
C5715,P4848,purchased,2024-11-02
C7193,P6871,viewed,2024-07-26
C9412,P2778,viewed,2024-03-27
C3893,P5209,clicked,2024-03-31
C6862,P9352,viewed,2024-07-29
C7186,P4242,clicked,2024-11-19
C5118,P9363,clicked,2024-09-12
C4799,P1889,purchased,2024-03-07
C1828,P1608,viewed,2024-02-17
C2886,P8484,viewed,2024-03-02
C6105,P4512,clicked,2024-02-07
C3816,P7194,purchased,2024-11-07
C5961,P3958,clicked,2024-11-23
C6862,P3526,clicked,2024-04-28
C1627,P4023,clicked,2024-01-04
C2344,P4279,viewed,2024-01-31
C3555,P5451,clicked,2024-12-14
C3763,P7082,clicked,2024-06-21
C9304,P6432,purchased,2024-12-04
C3793,P1382,viewed,2024-12-17
C4935,P3121,purchased,2024-05-02
C2447,P7143,clicked,2024-12-05
C3816,P1862,purchased,2024-05-18
C9339,P1290,clicked,2024-03-11
C5568,P2957,clicked,2024-01-13
C4883,P1125,purchased,2024-05-28
C5567,P8781,viewed,2024-03-23
C3261,P5373,purchased,2024-07-06
C8901,P4279,viewed,2024-10-12
C1828,P2257,clicked,2024-06-07
C1304,P2404,purchased,2024-02-04
C6310,P1202,purchased,2024-08-29
C1627,P8082,purchased,2024-07-02
C9393,P7635,viewed,2024-04-27
C4935,P7603,clicked,2024-04-17
C5568,P9723,clicked,2024-07-23
C6105,P9047,purchased,2024-03-05
C9338,P1819,clicked,2024-04-22
C5118,P7941,viewed,2024-08-20
C1140,P8364,purchased,2024-09-08
C8310,P6966,viewed,2024-06-20
C2389,P8007,purchased,2024-09-15
C5297,P1108,clicked,2024-11-21
C5297,P8263,purchased,2024-07-05
C9615,P7483,clicked,2024-05-04
C7048,P8374,purchased,2024-07-11
C3763,P5514,purchased,2024-07-16
C4506,P3828,clicked,2024-04-28
C1273,P5800,clicked,2024-11-16
C4530,P3870,purchased,2024-07-12
C3325,P2907,purchased,2024-01-08
C2447,P9151,clicked,2024-03-05
C3896,P2005,clicked,2024-09-16
C3365,P7542,clicked,2024-10-16
C3565,P5605,viewed,2024-03-04
C6461,P8061,purchased,2024-05-18
C5607,P9541,purchased,2024-04-10
C3565,P7240,viewed,2024-06-06
C6946,P2030,purchased,2024-07-30
C8366,P5728,viewed,2024-09-15
C3501,P3915,purchased,2024-03-14
C5912,P8810,clicked,2024-09-16
C2344,P1108,purchased,2024-08-26
C3497,P6024,clicked,2024-08-24
C6946,P6234,clicked,2024-03-04
C5227,P8827,purchased,2024-05-26
C5256,P3630,viewed,2024-02-05
C7186,P1810,viewed,2024-10-21
C1464,P8484,clicked,2024-07-05
C5955,P8754,purchased,2024-12-09
C3365,P9949,clicked,2024-01-07
C1648,P8619,viewed,2024-07-04
C4044,P6555,clicked,2024-07-22
C3501,P1526,purchased,2024-07-06
C8847,P2142,clicked,2024-09-25
C7318,P8810,viewed,2024-11-23
C2886,P1821,viewed,2024-10-13
C3583,P8393,purchased,2024-06-08
C7647,P6305,purchased,2024-03-24
C3261,P1938,clicked,2024-08-22
C3501,P3730,purchased,2024-03-24
C1827,P7941,clicked,2024-10-23
C8619,P9271,viewed,2024-11-14
C3501,P3113,purchased,2024-01-23
C1166,P4789,clicked,2024-06-27
C3501,P4000,clicked,2024-12-12
C6989,P8018,viewed,2024-11-13
C1273,P6234,purchased,2024-01-18
C1413,P3620,purchased,2024-08-30
C9694,P2254,clicked,2024-10-03
C5607,P2236,viewed,2024-12-01
C3053,P7542,viewed,2024-06-04
C4616,P8441,purchased,2024-11-08
C1464,P5276,viewed,2024-11-16
C3501,P3176,viewed,2024-03-10
C5772,P1229,purchased,2024-09-18
C9653,P3176,viewed,2024-03-22
C9694,P8441,purchased,2024-07-13
C1464,P3800,clicked,2024-12-16
C1166,P2005,clicked,2024-06-16
C9535,P4267,viewed,2024-11-05
C1140,P1346,purchased,2024-01-04
C3555,P1521,viewed,2024-07-17
C3501,P6455,clicked,2024-10-10
C9304,P1070,purchased,2024-03-03
C5607,P6667,viewed,2024-02-28
C4616,P8018,viewed,2024-11-09
C9304,P8018,clicked,2024-04-02
C5607,P7812,purchased,2024-11-24
C4935,P4685,clicked,2024-08-20
C8433,P9494,purchased,2024-06-07
C3565,P9874,clicked,2024-11-12
C1827,P3620,clicked,2024-07-01
C4530,P3298,purchased,2024-01-10
C4616,P8121,purchased,2024-04-13
C3946,P9047,viewed,2024-03-20
C3816,P8755,clicked,2024-11-07
C4616,P5939,clicked,2024-12-09
C5961,P6385,clicked,2024-11-22
C6105,P6230,purchased,2024-05-19
C8619,P7483,viewed,2024-01-07
C5568,P5659,clicked,2024-10-07
C7435,P1202,clicked,2024-04-22
C4940,P9895,purchased,2024-05-13
C2389,P3817,clicked,2024-04-27
C3565,P3024,clicked,2024-07-29
C1627,P1938,viewed,2024-09-17
C1140,P3991,purchased,2024-09-29
C1627,P7822,purchased,2024-01-14
C3583,P8364,clicked,2024-12-11
C1140,P4346,purchased,2024-12-17
C1627,P6514,viewed,2024-03-16
C1464,P3029,viewed,2024-07-20
C9653,P2376,clicked,2024-10-17
C3946,P7910,purchased,2024-03-13
C9339,P7941,clicked,2024-03-25
C3325,P4519,purchased,2024-09-12
C5568,P8739,purchased,2024-04-05
C4935,P9163,viewed,2024-04-09
C8366,P5211,purchased,2024-08-29
C5955,P5170,clicked,2024-03-13
C8366,P1718,clicked,2024-11-22
C1527,P7194,clicked,2024-06-30
C7318,P2438,clicked,2024-04-06
C8661,P9352,purchased,2024-03-27
C6463,P4922,purchased,2024-11-11
C8661,P7332,viewed,2024-04-06
C6606,P4704,purchased,2024-01-03
C1828,P1108,viewed,2024-01-08
C2886,P9425,viewed,2024-05-01
C5905,P3526,viewed,2024-04-15
C5256,P1938,clicked,2024-09-23
C6652,P1758,clicked,2024-04-25
C8366,P3048,viewed,2024-09-06
C8433,P9747,purchased,2024-05-30
C3325,P8633,clicked,2024-10-24
C7048,P2236,viewed,2024-12-20
C3746,P1547,clicked,2024-01-03
C5567,P4447,purchased,2024-04-17
C5458,P6381,viewed,2024-11-21
C8366,P4918,purchased,2024-04-15
C6606,P8913,purchased,2024-11-22
C6862,P5005,purchased,2024-07-10
C3555,P8239,clicked,2024-03-25
C1273,P5276,clicked,2024-03-08
C9694,P7813,purchased,2024-05-29
C5905,P1847,clicked,2024-08-31
C9131,P2318,viewed,2024-08-27
C5458,P7931,clicked,2024-02-11
C9339,P9785,clicked,2024-10-12
C2447,P4135,clicked,2024-01-11
C9535,P2254,viewed,2024-08-01
C1673,P3113,clicked,2024-06-13
C3793,P3954,clicked,2024-06-08
C1828,P3870,purchased,2024-01-19
C9131,P6593,viewed,2024-06-13
C3565,P7240,clicked,2024-07-27
C5955,P4402,clicked,2024-05-03
C1627,P3824,viewed,2024-01-12
C9393,P1531,viewed,2024-03-26
C1304,P8680,clicked,2024-03-15
C7193,P3831,purchased,2024-03-07
C8433,P2465,clicked,2024-11-04
C9131,P1547,clicked,2024-02-22
C1965,P9143,clicked,2024-01-09
C9653,P7908,purchased,2024-09-09
C9694,P6796,viewed,2024-04-10
C1166,P2796,purchased,2024-09-30
C1166,P4937,clicked,2024-11-11
C3746,P4851,viewed,2024-11-02
C9412,P9874,clicked,2024-11-28
C1828,P4839,clicked,2024-01-04
C9653,P2811,clicked,2024-07-29
C4830,P7327,clicked,2024-05-04
C1827,P9459,purchased,2024-03-05
C4044,P2811,purchased,2024-04-01
C3565,P7266,clicked,2024-03-12
C8310,P2449,clicked,2024-04-17
C9653,P5805,purchased,2024-08-13
C1166,P4512,clicked,2024-11-10
C4251,P3974,purchased,2024-08-25
C3793,P6667,clicked,2024-08-07
C5256,P4057,clicked,2024-09-17
C9412,P5785,viewed,2024-06-27
C4799,P9914,clicked,2024-10-08
C5607,P8484,clicked,2024-03-31
C5955,P4281,clicked,2024-04-07
C9304,P7542,viewed,2024-12-08
C9338,P3954,purchased,2024-05-25
C1438,P3580,clicked,2024-09-30
C1464,P4512,clicked,2024-10-19
C5310,P4346,viewed,2024-11-02
C4940,P9969,purchased,2024-06-11
C6652,P6230,clicked,2024-11-06
C4251,P4057,viewed,2024-05-23
C5860,P1938,viewed,2024-07-16
C3555,P4023,clicked,2024-03-08
C9694,P8755,clicked,2024-10-30
C7348,P6966,purchased,2024-04-01
C8847,P2548,purchased,2024-12-14
C4802,P4267,purchased,2024-11-14
C6105,P4959,clicked,2024-07-09
C8433,P5887,purchased,2024-07-18
C9615,P3580,viewed,2024-12-02
C8274,P9262,purchased,2024-08-14
C5772,P8656,clicked,2024-07-09
C1438,P2360,viewed,2024-06-09
C1438,P8035,purchased,2024-09-13
C4883,P3176,viewed,2024-03-12
C5905,P1700,purchased,2024-09-19
C8310,P8913,purchased,2024-09-12
C5955,P7941,purchased,2024-10-11
C5772,P7941,purchased,2024-02-28
C3746,P1042,purchased,2024-06-15
C1828,P7767,viewed,2024-12-05
C1273,P1547,viewed,2024-03-07
C9615,P9143,purchased,2024-12-06
C4044,P4024,viewed,2024-09-09
C1464,P5041,clicked,2024-05-06
C5458,P9505,clicked,2024-07-28
C9694,P7812,clicked,2024-02-29
C5905,P6645,clicked,2024-11-04
C9412,P1315,clicked,2024-02-25
C9434,P6079,purchased,2024-05-04
C5772,P3024,purchased,2024-09-12
C2447,P2980,clicked,2024-01-24
C3261,P3831,purchased,2024-09-22
C4044,P7748,clicked,2024-03-23
C5860,P6496,purchased,2024-11-17
C5567,P3991,clicked,2024-08-31
C7435,P8290,purchased,2024-03-08
C5905,P9142,viewed,2024-09-05
C1648,P5041,purchased,2024-12-07
C8847,P1243,purchased,2024-08-04
C3555,P2351,clicked,2024-07-16
C7348,P1388,viewed,2024-08-29
C3816,P6606,clicked,2024-03-24
C4530,P9684,viewed,2024-10-20
C5118,P3121,purchased,2024-08-18
C4530,P6059,viewed,2024-11-10
C1140,P8793,clicked,2024-04-28
C5256,P9415,clicked,2024-03-23
C5297,P4602,viewed,2024-09-11
C1673,P7941,purchased,2024-12-17
C5118,P3687,clicked,2024-08-23
C8433,P9510,purchased,2024-11-04
C8642,P8915,clicked,2024-08-21
C4506,P7332,clicked,2024-06-10
C9304,P8053,viewed,2024-05-18
C7186,P1388,clicked,2024-03-07
C4940,P7971,viewed,2024-10-10
C8366,P4869,clicked,2024-03-15
C3946,P9684,purchased,2024-03-02
C5955,P8123,purchased,2024-07-30
C5860,P2005,clicked,2024-03-09
C7435,P2254,viewed,2024-02-28
C8433,P9149,viewed,2024-10-18
C3946,P6547,viewed,2024-01-26
C3261,P2575,clicked,2024-03-22
C4506,P7908,purchased,2024-02-05
C7318,P1382,purchased,2024-07-26
C6989,P8614,clicked,2024-11-19
C6463,P8843,clicked,2024-01-14
C4044,P6989,clicked,2024-03-13
C3261,P6079,purchased,2024-04-15
C9393,P8142,viewed,2024-03-26
C6989,P4118,viewed,2024-11-04
C9131,P5065,viewed,2024-07-03
C5297,P2528,clicked,2024-07-30
C3816,P1243,clicked,2024-04-10
C8661,P9163,clicked,2024-09-22
C4251,P2747,viewed,2024-03-14
C7193,P1070,clicked,2024-01-30
C5118,P5209,clicked,2024-09-02
C4530,P8986,viewed,2024-02-29
C8847,P1168,purchased,2024-11-24
C1648,P5627,purchased,2024-03-28
C2886,P1378,clicked,2024-02-21
C8642,P9318,viewed,2024-08-28
C1827,P7128,clicked,2024-05-28
C9535,P3319,purchased,2024-03-31
C5607,P3580,purchased,2024-06-18
C7348,P8633,viewed,2024-03-27
C5912,P3764,viewed,2024-08-18
C3053,P8374,viewed,2024-05-05
C4935,P4839,purchased,2024-09-18
C6310,P6555,viewed,2024-09-03
C3893,P2444,purchased,2024-04-03
C5310,P4962,clicked,2024-07-10
C3583,P2444,viewed,2024-04-16
C1673,P3831,viewed,2024-02-20
C9792,P1889,purchased,2024-04-10
C1140,P4959,viewed,2024-01-16
C3746,P7396,viewed,2024-09-30
C1828,P1700,viewed,2024-02-20
C3565,P3269,viewed,2024-05-05
C5256,P8007,clicked,2024-04-05
C1438,P8263,viewed,2024-07-28
C4940,P3580,clicked,2024-10-28
C4044,P7143,purchased,2024-01-13
C1464,P2449,viewed,2024-02-15
C1166,P5451,clicked,2024-01-11
C6105,P3580,clicked,2024-11-14
C3896,P2528,viewed,2024-09-24
C9434,P4667,clicked,2024-08-17
C3583,P5659,clicked,2024-02-17
C3501,P3954,viewed,2024-05-19
C7435,P3229,viewed,2024-09-03
C5772,P3102,clicked,2024-07-03
C3565,P8793,clicked,2024-06-06
C1527,P1108,clicked,2024-10-03
C1140,P2449,viewed,2024-12-05
C6652,P5093,clicked,2024-12-21
C9653,P7635,clicked,2024-11-14
C8433,P1248,purchased,2024-11-07
C4940,P3545,purchased,2024-07-07
C3816,P8544,clicked,2024-08-09
C7647,P5589,clicked,2024-01-28
C3053,P2528,clicked,2024-08-20
C8847,P2077,clicked,2024-04-14
C7193,P1718,purchased,2024-11-15
C9694,P5373,purchased,2024-06-09
C2389,P8364,purchased,2024-08-07
C5955,P3656,clicked,2024-07-26
C5961,P7748,purchased,2024-04-02
C5912,P7135,clicked,2024-04-15
C3763,P4381,clicked,2024-06-15
C4799,P7910,viewed,2024-08-24
C9694,P6373,clicked,2024-03-09
C7435,P3580,purchased,2024-01-17
C4044,P1152,viewed,2024-06-16
C3497,P5714,viewed,2024-06-02
C4802,P8614,purchased,2024-06-23
C3261,P4128,viewed,2024-08-05
C9393,P8043,purchased,2024-10-07
C7348,P5445,viewed,2024-02-23
C1304,P6879,viewed,2024-03-09
C6606,P5530,viewed,2024-06-05
C6461,P5445,clicked,2024-02-12
C8366,P3958,purchased,2024-09-15
C5955,P4685,purchased,2024-09-04
C1140,P7143,clicked,2024-02-22
C5860,P5251,purchased,2024-01-05
C8619,P5065,purchased,2024-07-25
C5297,P4795,purchased,2024-02-27
C3555,P3974,clicked,2024-12-19
C9393,P5005,viewed,2024-10-21
C5961,P1087,viewed,2024-02-03
C7186,P3954,purchased,2024-03-29
C9792,P7332,purchased,2024-05-30
C3365,P8739,clicked,2024-01-11
C7048,P1108,clicked,2024-06-15
C9131,P3200,clicked,2024-04-21
C1673,P5605,viewed,2024-06-29
C6862,P5362,viewed,2024-02-21
C8310,P5445,purchased,2024-06-15
C7048,P3298,clicked,2024-05-18
C5458,P5065,purchased,2024-03-12
C6652,P8441,viewed,2024-05-07
C4935,P7529,viewed,2024-05-28
C7348,P2379,clicked,2024-01-03
C5772,P8092,viewed,2024-12-16
C9434,P6073,clicked,2024-09-13
C5310,P6902,purchased,2024-01-29
C1464,P1125,purchased,2024-06-16
C9653,P3526,viewed,2024-11-17
C8433,P2992,purchased,2024-01-07
C6461,P3492,clicked,2024-05-09
C4883,P3701,viewed,2024-01-18
C5912,P5373,clicked,2024-09-28
C6862,P1200,viewed,2024-09-14
C9339,P2351,viewed,2024-10-04
C6463,P6515,purchased,2024-08-11
C5567,P2146,purchased,2024-03-11
C1273,P3255,clicked,2024-04-23
C9339,P6311,viewed,2024-05-14
C8274,P6305,viewed,2024-12-13
C9535,P1546,purchased,2024-07-03
C5955,P3580,viewed,2024-01-11
C6862,P8061,purchased,2024-01-28
C1673,P7327,purchased,2024-01-17
C9131,P4872,purchased,2024-05-24
C5772,P7542,viewed,2024-07-26
C5118,P6496,purchased,2024-12-03
C4799,P9545,clicked,2024-06-13
C1304,P5654,purchased,2024-05-24
C1627,P8810,clicked,2024-08-06
C3746,P4279,purchased,2024-11-05
C5912,P4024,clicked,2024-01-22
C5297,P2444,viewed,2024-05-21
C7048,P5605,viewed,2024-10-29
C5310,P5065,clicked,2024-01-05
C8661,P4726,clicked,2024-11-10
C7435,P7135,purchased,2024-10-12
C3325,P9262,purchased,2024-10-22
C9434,P8123,viewed,2024-06-27
C5912,P4851,clicked,2024-02-12
C1273,P6230,purchased,2024-09-23
C3325,P2200,purchased,2024-09-12
C3896,P6645,viewed,2024-07-19
C3565,P4908,purchased,2024-12-04
C5961,P3024,viewed,2024-02-19
C4883,P2376,purchased,2024-08-31
C5256,P5170,purchased,2024-08-22
C9653,P7332,clicked,2024-09-07
C9792,P8441,purchased,2024-01-03
C5772,P3152,clicked,2024-01-28
C4251,P9149,clicked,2024-12-07
C7193,P5887,purchased,2024-04-09
C7435,P3408,purchased,2024-08-05
C3261,P8739,purchased,2024-08-29
C1464,P3787,clicked,2024-04-30
C3565,P3787,purchased,2024-04-03
C5297,P2940,clicked,2024-01-22
C8619,P2940,clicked,2024-02-22
C6105,P3507,purchased,2024-01-12
C6105,P8061,clicked,2024-01-22
C6105,P5065,viewed,2024-05-04
C5961,P8810,purchased,2024-08-20
C6946,P2704,purchased,2024-03-13
C3816,P2980,viewed,2024-06-07
C9653,P6496,viewed,2024-02-18
C3816,P9579,viewed,2024-10-29
C7186,P2077,clicked,2024-08-18
C7318,P1089,clicked,2024-07-10
C9338,P8053,purchased,2024-05-30
C6606,P5251,clicked,2024-08-31
C9304,P4420,purchased,2024-08-01
C4940,P8999,viewed,2024-09-28
C9694,P8259,purchased,2024-02-14
C9694,P1521,clicked,2024-07-28
C6652,P1810,clicked,2024-10-13
C6606,P1608,viewed,2024-02-13
C8847,P6667,viewed,2024-02-14
C4999,P1692,clicked,2024-09-04
C1965,P7529,clicked,2024-06-14
C5860,P4908,viewed,2024-11-30
C3583,P7542,clicked,2024-01-21
C4044,P5264,clicked,2024-06-29
C9412,P2388,purchased,2024-08-01
C6946,P7483,clicked,2024-04-08
C7348,P8915,purchased,2024-07-20
C1648,P6667,viewed,2024-07-15
C7647,P7283,purchased,2024-07-13
C7348,P6692,viewed,2024-11-05
C9653,P9149,purchased,2024-05-13
C4999,P5781,purchased,2024-03-28
C9338,P8297,clicked,2024-12-06
C6862,P4918,viewed,2024-06-22
C4940,P8484,viewed,2024-05-16
C2344,P3824,purchased,2024-03-15
C8661,P7529,viewed,2024-01-08
C1413,P8356,purchased,2024-07-29
C3565,P4023,clicked,2024-11-25
C4935,P6606,viewed,2024-09-19
C8642,P9143,clicked,2024-10-26
C6862,P7812,purchased,2024-03-26
C1965,P5222,clicked,2024-08-13
C8310,P8619,clicked,2024-02-22
C7647,P3878,purchased,2024-10-17
C1140,P6512,purchased,2024-03-18
C5227,P1952,purchased,2024-04-18
C1827,P6975,viewed,2024-12-17
C6463,P9143,clicked,2024-11-12
C3501,P7734,clicked,2024-07-28
C9393,P1700,viewed,2024-05-05
C5256,P9504,viewed,2024-05-27
C1827,P8942,clicked,2024-08-26
C1673,P8619,viewed,2024-03-18
C5310,P3113,clicked,2024-05-31
C3583,P4279,clicked,2024-12-09
C5715,P8007,clicked,2024-11-03
C9653,P1315,clicked,2024-06-14
C9694,P6741,purchased,2024-04-19
C5912,P8793,viewed,2024-01-31
C4830,P8986,viewed,2024-06-25
C1827,P4024,viewed,2024-06-27
C4799,P2142,clicked,2024-06-29
C4044,P5065,viewed,2024-06-27
C4999,P2379,purchased,2024-07-21
C6310,P4402,purchased,2024-08-16
C4506,P1099,purchased,2024-09-18
C5961,P3679,clicked,2024-10-09
C5567,P2221,viewed,2024-04-07
C8310,P1505,viewed,2024-08-11
C5227,P9895,viewed,2024-05-17
C5905,P4135,purchased,2024-04-07
C2447,P3757,purchased,2024-08-14
C6310,P7327,clicked,2024-05-25
C8366,P3458,clicked,2024-02-07
C1438,P6787,purchased,2024-06-05
C2447,P2005,clicked,2024-06-02
C9338,P8123,purchased,2024-09-01
C8310,P6024,viewed,2024-03-10
C1304,P4933,viewed,2024-04-02
C1464,P3687,purchased,2024-01-18
C3816,P9515,viewed,2024-01-01
C4940,P5276,viewed,2024-03-16
C8366,P3669,purchased,2024-04-19
C4530,P7938,purchased,2024-08-15
C1464,P9241,clicked,2024-02-27
C7348,P7082,purchased,2024-05-24
C9615,P3176,purchased,2024-01-09
C4940,P4578,viewed,2024-02-25
C6606,P6427,viewed,2024-11-02
C4506,P1948,clicked,2024-02-21
C2886,P7734,clicked,2024-02-05
C5568,P7231,purchased,2024-06-30
C5227,P3584,clicked,2024-05-16
C1627,P1290,purchased,2024-04-22
C7193,P8394,purchased,2024-02-29
C6310,P9620,clicked,2024-07-25
C9338,P6432,viewed,2024-02-11
C2344,P9247,purchased,2024-11-09
C4830,P4024,purchased,2024-12-12
C8310,P7616,viewed,2024-02-19
C9304,P3948,clicked,2024-06-15
C4799,P7729,purchased,2024-01-21
C6463,P6073,viewed,2024-05-22
C8619,P8443,clicked,2024-10-10
C9412,P9874,purchased,2024-10-28
C3793,P6879,viewed,2024-06-03
C8619,P5170,purchased,2024-01-16
C3053,P5823,purchased,2024-11-29
C1304,P3915,clicked,2024-06-26
C5772,P8986,clicked,2024-11-11
C7193,P7042,clicked,2024-01-21
C6946,P3679,viewed,2024-03-23
C4251,P4645,purchased,2024-05-27
C8901,P2437,clicked,2024-07-08
C1965,P4872,purchased,2024-03-07
C4530,P8356,viewed,2024-11-06
C4830,P3878,clicked,2024-07-22
C6606,P1531,clicked,2024-02-04
C8310,P1258,clicked,2024-06-24
C1304,P8739,viewed,2024-02-11
C1140,P7616,clicked,2024-11-06
C4616,P3602,viewed,2024-10-10
C8901,P5627,clicked,2024-01-21
C1304,P2120,purchased,2024-02-21
C6310,P9731,clicked,2024-05-19
C3565,P4420,clicked,2024-09-17
C5458,P7822,clicked,2024-09-07
C5567,P5749,clicked,2024-02-19
C1673,P4128,clicked,2024-03-13
C4940,P8061,purchased,2024-07-02
C6105,P4789,clicked,2024-09-25
C3816,P6734,clicked,2024-07-05
C6606,P7635,clicked,2024-10-21
C8433,P4578,clicked,2024-11-20
C7435,P9545,purchased,2024-11-09
C6310,P9077,clicked,2024-06-17
C4506,P9262,clicked,2024-10-06
C2389,P5373,purchased,2024-10-11
C1438,P3486,purchased,2024-06-10
C9131,P1819,purchased,2024-05-20
